run_name,run_path,config/dataset.name,config/tracking.seed,config/dataset.gen_dow_kwargs.seed,config/trainer.generative.criterion.kwargs.alpha,acc,dis_loss,gen_loss,rob/0.1,rob/0.2,rob/0.3,uq_clean_accuracy,uq_clean_log_px_mean,uq_adv_acc/0.1,uq_adv_acc/0.2,uq_adv_acc/0.3,uq_detection/1pct/0.1,uq_detection/5pct/0.1,uq_detection/10pct/0.1,uq_detection/20pct/0.1,uq_detection/1pct/0.2,uq_detection/5pct/0.2,uq_detection/10pct/0.2,uq_detection/20pct/0.2,uq_detection/1pct/0.3,uq_detection/5pct/0.3,uq_detection/10pct/0.3,uq_detection/20pct/0.3,uq_det_err_detected/1pct/0.1,uq_det_err_detected/5pct/0.1,uq_det_err_detected/10pct/0.1,uq_det_err_detected/20pct/0.1,uq_det_err_detected/1pct/0.2,uq_det_err_detected/5pct/0.2,uq_det_err_detected/10pct/0.2,uq_det_err_detected/20pct/0.2,uq_det_err_detected/1pct/0.3,uq_det_err_detected/5pct/0.3,uq_det_err_detected/10pct/0.3,uq_det_err_detected/20pct/0.3,uq_det_err_passed/1pct/0.1,uq_det_err_passed/5pct/0.1,uq_det_err_passed/10pct/0.1,uq_det_err_passed/20pct/0.1,uq_det_err_passed/1pct/0.2,uq_det_err_passed/5pct/0.2,uq_det_err_passed/10pct/0.2,uq_det_err_passed/20pct/0.2,uq_det_err_passed/1pct/0.3,uq_det_err_passed/5pct/0.3,uq_det_err_passed/10pct/0.3,uq_det_err_passed/20pct/0.3,uq_purify_acc/0.1/0.2,uq_purify_recovery/0.1/0.2,uq_purify_acc/0.2/0.2,uq_purify_recovery/0.2/0.2,uq_purify_acc/0.3/0.2,uq_purify_recovery/0.3/0.2,gibbs_purify_acc/0.1/1,gibbs_purify_recovery/0.1/1,gibbs_purify_acc/0.1/3,gibbs_purify_recovery/0.1/3,gibbs_purify_acc/0.1/5,gibbs_purify_recovery/0.1/5,gibbs_purify_acc/0.2/1,gibbs_purify_recovery/0.2/1,gibbs_purify_acc/0.2/3,gibbs_purify_recovery/0.2/3,gibbs_purify_acc/0.2/5,gibbs_purify_recovery/0.2/5,gibbs_purify_acc/0.3/1,gibbs_purify_recovery/0.3/1,gibbs_purify_acc/0.3/3,gibbs_purify_recovery/0.3/3,gibbs_purify_acc/0.3/5,gibbs_purify_recovery/0.3/5,uq_clean_purify_acc/0.2,gibbs_clean_purify_acc/1,gibbs_clean_purify_acc/3,gibbs_clean_purify_acc/5,uq_joint_adv_acc/0.1,uq_joint_adv_acc/0.2,uq_joint_adv_acc/0.3,uq_joint_detection/1pct/0.1,uq_joint_detection/5pct/0.1,uq_joint_detection/10pct/0.1,uq_joint_detection/20pct/0.1,uq_joint_detection/1pct/0.2,uq_joint_detection/5pct/0.2,uq_joint_detection/10pct/0.2,uq_joint_detection/20pct/0.2,uq_joint_detection/1pct/0.3,uq_joint_detection/5pct/0.3,uq_joint_detection/10pct/0.3,uq_joint_detection/20pct/0.3,uq_joint_det_err_detected/1pct/0.1,uq_joint_det_err_detected/5pct/0.1,uq_joint_det_err_detected/10pct/0.1,uq_joint_det_err_detected/20pct/0.1,uq_joint_det_err_detected/1pct/0.2,uq_joint_det_err_detected/5pct/0.2,uq_joint_det_err_detected/10pct/0.2,uq_joint_det_err_detected/20pct/0.2,uq_joint_det_err_detected/1pct/0.3,uq_joint_det_err_detected/5pct/0.3,uq_joint_det_err_detected/10pct/0.3,uq_joint_det_err_detected/20pct/0.3,uq_joint_det_err_passed/1pct/0.1,uq_joint_det_err_passed/5pct/0.1,uq_joint_det_err_passed/10pct/0.1,uq_joint_det_err_passed/20pct/0.1,uq_joint_det_err_passed/1pct/0.2,uq_joint_det_err_passed/5pct/0.2,uq_joint_det_err_passed/10pct/0.2,uq_joint_det_err_passed/20pct/0.2,uq_joint_det_err_passed/1pct/0.3,uq_joint_det_err_passed/5pct/0.3,uq_joint_det_err_passed/10pct/0.3,uq_joint_det_err_passed/20pct/0.3,uq_joint_purify_acc/0.1/0.2,uq_joint_purify_recovery/0.1/0.2,uq_joint_purify_acc/0.2/0.2,uq_joint_purify_recovery/0.2/0.2,uq_joint_purify_acc/0.3/0.2,uq_joint_purify_recovery/0.3/0.2,gibbs_joint_purify_acc/0.1/1,gibbs_joint_purify_recovery/0.1/1,gibbs_joint_purify_acc/0.1/3,gibbs_joint_purify_recovery/0.1/3,gibbs_joint_purify_acc/0.1/5,gibbs_joint_purify_recovery/0.1/5,gibbs_joint_purify_acc/0.2/1,gibbs_joint_purify_recovery/0.2/1,gibbs_joint_purify_acc/0.2/3,gibbs_joint_purify_recovery/0.2/3,gibbs_joint_purify_acc/0.2/5,gibbs_joint_purify_recovery/0.2/5,gibbs_joint_purify_acc/0.3/1,gibbs_joint_purify_recovery/0.3/1,gibbs_joint_purify_acc/0.3/3,gibbs_joint_purify_recovery/0.3/3,gibbs_joint_purify_acc/0.3/5,gibbs_joint_purify_recovery/0.3/5
27,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/27,spirals,3,25,,0.9985,0.019297434948384762,0.7007188610732555,0.9085,0.5405,0.392,0.9985,-0.6876208782196045,0.9085,0.539,0.386,0.101,0.464,0.572,0.681,0.2325,0.6755,0.7325,0.793,0.211,0.6185,0.6725,0.739,0.5148514851485149,0.18211206896551724,0.15384615384615385,0.13215859030837004,0.6731182795698925,0.5551443375277573,0.5365187713310581,0.5264817150063051,0.6848341232227488,0.6653193209377526,0.6423791821561339,0.6447902571041949,0.0439377085650723,0.013059701492537313,0.008177570093457943,0.004702194357366771,0.396742671009772,0.2650231124807396,0.2542056074766355,0.21014492753623187,0.5950570342205324,0.5307994757536042,0.5557251908396946,0.5268199233716475,0.9635,0.7540983606557377,0.7355,0.5010845986984815,0.6095,0.4177524429967427,0.9424999952316284,0.8743169398907104,0.909500002861023,0.8907103825136612,0.8799999952316284,0.8360655737704918,0.8174999952316284,0.6594360086767896,0.8115000128746033,0.6952277657266811,0.7990000247955322,0.6919739696312365,0.7110000252723694,0.5529315960912052,0.7300000190734863,0.6091205211726385,0.7275000214576721,0.6213355048859935,1.0,0.9865000247955322,0.934499979019165,0.8999999761581421,0.9685,0.7255,0.556,0.014,0.222,0.298,0.397,0.02,0.377,0.451,0.5505,0.0245,0.3,0.3635,0.4585,0.6785714285714286,0.10135135135135136,0.08053691275167785,0.0654911838790932,0.5,0.41379310344827586,0.4246119733924612,0.4259763851044505,0.7346938775510204,0.41833333333333333,0.4442916093535076,0.47546346782988,0.02231237322515213,0.011568123393316195,0.010683760683760684,0.00912106135986733,0.2698979591836735,0.19020866773675763,0.151183970856102,0.08898776418242492,0.43669912865197336,0.455,0.44383346425765907,0.41735918744228995,0.981,0.6507936507936508,0.784,0.3460837887067395,0.635,0.2533783783783784,0.9514999985694885,0.7619047619047619,0.9169999957084656,0.7301587301587301,0.902999997138977,0.873015873015873,0.8245000243186951,0.47358834244080145,0.8374999761581421,0.5610200364298725,0.8025000095367432,0.5719489981785064,0.6725000143051147,0.32319819819819817,0.6930000185966492,0.3963963963963964,0.7014999985694885,0.4617117117117117
28,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/28,spirals,4,25,,0.999,0.021781450603157282,0.612377904355526,0.8675,0.4935,0.394,0.999,-0.5931494832038879,0.8695,0.4955,0.3885,0.36,0.558,0.608,0.6825,0.589,0.728,0.7595,0.8205,0.573,0.706,0.7335,0.7865,0.32083333333333336,0.21057347670250895,0.19572368421052633,0.1772893772893773,0.6468590831918506,0.5947802197802198,0.5845951283739302,0.5618525289457648,0.6701570680628273,0.6614730878186968,0.6537150647580096,0.6452638270820089,0.0234375,0.029411764705882353,0.029336734693877552,0.029921259842519685,0.3004866180048662,0.26286764705882354,0.2515592515592516,0.24233983286908078,0.5327868852459017,0.4914965986394558,0.49530956848030017,0.48711943793911006,0.9855,0.9348659003831418,0.7735,0.5688800792864221,0.658,0.4693376941946034,0.9365000128746033,0.9080459770114943,0.9039999842643738,0.9118773946360154,0.847000002861023,0.8390804597701149,0.8034999966621399,0.6937561942517344,0.8109999895095825,0.7304261645193261,0.7875000238418579,0.7205153617443013,0.7074999809265137,0.5658217497955846,0.7055000066757202,0.5993458708094849,0.7200000286102295,0.6222403924775143,0.9995,0.9775000214576721,0.9415000081062317,0.9104999899864197,0.944,0.735,0.5665,0.1285,0.3295,0.388,0.4705,0.234,0.4915,0.533,0.615,0.1925,0.3605,0.391,0.4645,0.30739299610894943,0.1244309559939302,0.10695876288659793,0.09458023379383634,0.41025641025641024,0.3285859613428281,0.32082551594746717,0.3170731707317073,0.42857142857142855,0.3356449375866852,0.34271099744245526,0.3573735199138859,0.0189328743545611,0.02237136465324385,0.02369281045751634,0.021718602455146365,0.2206266318537859,0.20353982300884957,0.2012847965738758,0.18181818181818182,0.4346749226006192,0.48866301798279904,0.4917898193760263,0.4995331465919701,0.9895,0.8839285714285714,0.824,0.35094339622641507,0.6645,0.24452133794694347,0.953000009059906,0.8928571428571429,0.921999990940094,0.8571428571428571,0.8934999704360962,0.8839285714285714,0.8090000152587891,0.4188679245283019,0.8059999942779541,0.48867924528301887,0.7985000014305115,0.5132075471698113,0.6539999842643738,0.2768166089965398,0.6834999918937683,0.34371395617070355,0.6850000023841858,0.3863898500576701
29,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/29,spirals,5,25,,0.999,0.021243931725621223,0.651096498593688,0.9235,0.5285,0.385,0.999,-0.630181074142456,0.9245,0.514,0.3925,0.2455,0.3905,0.447,0.529,0.4865,0.624,0.669,0.728,0.4515,0.6315,0.6765,0.72,0.25661914460285135,0.16901408450704225,0.14988814317673377,0.12948960302457466,0.697841726618705,0.6899038461538461,0.6771300448430493,0.6291208791208791,0.7353266888150609,0.765637371338084,0.7575757575757576,0.7347222222222223,0.01656726308813784,0.015586546349466776,0.015370705244122965,0.014861995753715499,0.28529698149951316,0.14760638297872342,0.09969788519637462,0.10294117647058823,0.5022789425706472,0.33649932157394846,0.2936630602782071,0.28035714285714286,0.9875,0.8741721854304636,0.7765,0.565843621399177,0.6405,0.4337448559670782,0.9520000219345093,0.9006622516556292,0.9269999861717224,0.9072847682119205,0.8880000114440918,0.8675496688741722,0.824999988079071,0.6903292181069959,0.8165000081062317,0.6975308641975309,0.809499979019165,0.727366255144033,0.7239999771118164,0.5753086419753086,0.7369999885559082,0.6288065843621399,0.7360000014305115,0.6312757201646091,0.9975,0.9865000247955322,0.9455000162124634,0.902999997138977,0.975,0.7115,0.545,0.0965,0.28,0.337,0.4015,0.2005,0.4385,0.539,0.5875,0.1535,0.337,0.432,0.5015,0.17616580310880828,0.06785714285714285,0.057863501483679525,0.05105853051058531,0.49875311720698257,0.47206385404789053,0.44990723562152135,0.43319148936170215,0.5179153094462541,0.4836795252225519,0.5092592592592593,0.5304087736789631,0.008854454897620365,0.008333333333333333,0.008295625942684766,0.007518796992481203,0.23577235772357724,0.14514692787177205,0.09978308026030369,0.08242424242424243,0.4435912581216775,0.44042232277526394,0.4137323943661972,0.3791374122367101,0.983,0.6,0.82,0.4124783362218371,0.661,0.27362637362637365,0.9574999809265137,0.74,0.9229999780654907,0.68,0.8939999938011169,0.7,0.828499972820282,0.5025996533795494,0.8195000290870667,0.5424610051993067,0.7935000061988831,0.5511265164644714,0.6735000014305115,0.3241758241758242,0.6915000081062317,0.3934065934065934,0.6949999928474426,0.43956043956043955
3,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/3,spirals,4,25,,1.0,0.0004367838155303616,1.6079231537878513,0.96,0.499,0.266,1.0,-1.598953366279602,0.9525,0.5125,0.281,0.123,0.16,0.239,0.3865,0.14,0.174,0.2695,0.4225,0.1005,0.164,0.2345,0.3605,0.14634146341463414,0.121875,0.11297071129707113,0.09573091849935317,0.7785714285714286,0.7442528735632183,0.712430426716141,0.693491124260355,0.8258706467661692,0.8201219512195121,0.814498933901919,0.782246879334258,0.033637400228050174,0.03333333333333333,0.026938239159001315,0.017114914425427872,0.44011627906976747,0.43341404358353514,0.40451745379876797,0.3367965367965368,0.7070594774874931,0.6991626794258373,0.689745264532985,0.6833463643471462,0.9585,0.5473684210526316,0.644,0.27794871794871795,0.4915,0.2955493741307371,0.9114999771118164,0.7473684210526316,0.8709999918937683,0.6842105263157895,0.8579999804496765,0.6,0.6894999742507935,0.4276923076923077,0.7145000100135803,0.48512820512820515,0.7074999809265137,0.49230769230769234,0.5444999933242798,0.37273991655076494,0.5885000228881836,0.44923504867872044,0.6060000061988831,0.4756606397774687,1.0,0.9835000038146973,0.9290000200271606,0.9075000286102295,0.9615,0.551,0.3835,0.088,0.118,0.1815,0.3165,0.1015,0.129,0.221,0.3585,0.0325,0.0635,0.126,0.2265,0.10795454545454546,0.08898305084745763,0.09641873278236915,0.07424960505529225,0.8472906403940886,0.7751937984496124,0.7601809954751131,0.7461645746164575,0.7230769230769231,0.7322834645669292,0.8015873015873016,0.7615894039735099,0.03179824561403509,0.031746031746031744,0.02565668906536347,0.021945866861741038,0.4040066777963272,0.4006888633754305,0.3607188703465982,0.2829306313328137,0.6129198966408269,0.608649225840897,0.5898169336384439,0.5740142210730446,0.9525,0.4155844155844156,0.6425,0.21937639198218262,0.481,0.1816707218167072,0.8974999785423279,0.5454545454545454,0.8865000009536743,0.6623376623376623,0.8450000286102295,0.5324675324675324,0.6815000176429749,0.3619153674832962,0.715499997138977,0.42761692650334077,0.7260000109672546,0.47438752783964366,0.512499988079071,0.24493106244931062,0.5605000257492065,0.3146796431467964,0.5914999842643738,0.36982968369829683
30,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/30,spirals,1,25,,0.999,0.030610008165240288,0.6126869115978479,0.857,0.497,0.403,0.999,-0.584765613079071,0.8545,0.4895,0.3965,0.388,0.56,0.6525,0.72,0.6185,0.756,0.8155,0.867,0.6135,0.729,0.779,0.823,0.3479381443298969,0.24375,0.21149425287356322,0.1951388888888889,0.6394502829426031,0.5965608465608465,0.5652973635806254,0.5495963091118801,0.6756316218418907,0.6481481481481481,0.6258023106546855,0.6154313487241798,0.01715686274509804,0.020454545454545454,0.02158273381294964,0.017857142857142856,0.30144167758846657,0.24385245901639344,0.2682926829268293,0.2556390977443609,0.4890038809831824,0.4833948339483395,0.5248868778280543,0.5480225988700564,0.9815,0.9106529209621993,0.765,0.5886385896180215,0.6555,0.4631317315658658,0.9394999742507935,0.9450171821305842,0.8999999761581421,0.9175257731958762,0.8840000033378601,0.9037800687285223,0.8140000104904175,0.7257590597453477,0.8080000281333923,0.7551420176297747,0.7990000247955322,0.7512242899118511,0.7419999837875366,0.6188898094449047,0.7444999814033508,0.647887323943662,0.7319999933242798,0.6379453189726595,0.9995,0.9825000166893005,0.9459999799728394,0.921500027179718,0.953,0.7325,0.581,0.1345,0.3255,0.3915,0.4935,0.241,0.4775,0.514,0.6315,0.2025,0.37,0.403,0.4975,0.25650557620817843,0.10906298003072197,0.09195402298850575,0.0800405268490375,0.44813278008298757,0.3675392670157068,0.35894941634241245,0.36104513064133015,0.4469135802469136,0.3310810810810811,0.34491315136476425,0.37286432160804023,0.014442518775274409,0.01704966641957005,0.018077239112571898,0.014807502467917079,0.21014492753623187,0.17607655502392344,0.17078189300411523,0.10719131614654002,0.41191222570532915,0.47063492063492063,0.46901172529313234,0.4646766169154229,0.9855,0.8829787234042553,0.807,0.34953271028037386,0.6475,0.21241050119331742,0.9549999833106995,0.8829787234042553,0.9269999861717224,0.9148936170212766,0.887499988079071,0.8085106382978723,0.8414999842643738,0.4691588785046729,0.824999988079071,0.5102803738317757,0.7954999804496765,0.5177570093457944,0.6635000109672546,0.2852028639618138,0.6869999766349792,0.34009546539379476,0.6915000081062317,0.3902147971360382
31,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/31,spirals,2,25,,0.9995,0.02775263600051403,0.6109835105016828,0.8575,0.4945,0.3895,0.9995,-0.5859273076057434,0.857,0.5085,0.386,0.39,0.556,0.6295,0.704,0.6195,0.7395,0.7945,0.851,0.5985,0.7125,0.752,0.797,0.3346153846153846,0.2392086330935252,0.21207307386814933,0.19389204545454544,0.6077481840193705,0.5760649087221096,0.5475141598489616,0.5334900117508813,0.6741854636591479,0.6652631578947369,0.6462765957446809,0.6329987452948557,0.020491803278688523,0.02252252252252252,0.02564102564102564,0.02195945945945946,0.30223390275952694,0.2514395393474088,0.2749391727493917,0.2516778523489933,0.5242839352428393,0.48695652173913045,0.5161290322580645,0.5394088669950738,0.9865,0.9265734265734266,0.791,0.6032553407934893,0.6845,0.504071661237785,0.9269999861717224,0.9265734265734266,0.8985000252723694,0.9300699300699301,0.8830000162124634,0.9020979020979021,0.8245000243186951,0.7202441505595117,0.7985000014305115,0.7131230925737538,0.7985000014305115,0.7314343845371313,0.7225000262260437,0.5879478827361564,0.7450000047683716,0.6416938110749185,0.734000027179718,0.6376221498371335,0.9995,0.9854999780654907,0.9474999904632568,0.9079999923706055,0.9535,0.7315,0.5525,0.1515,0.349,0.401,0.502,0.246,0.484,0.522,0.637,0.2125,0.3585,0.397,0.467,0.23102310231023102,0.1017191977077364,0.08977556109725686,0.07669322709163347,0.4491869918699187,0.34607438016528924,0.3390804597701149,0.347723704866562,0.43529411764705883,0.3277545327754533,0.35516372795969775,0.38008565310492504,0.013553329404832056,0.016897081413210446,0.017529215358931552,0.01606425702811245,0.20954907161803712,0.19573643410852712,0.19142259414225943,0.12947658402203857,0.4507936507936508,0.514419329696025,0.5082918739635157,0.5065666041275797,0.992,0.9032258064516129,0.8375,0.4208566108007449,0.666,0.2636871508379888,0.9555000066757202,0.9354838709677419,0.9284999966621399,0.8602150537634409,0.9020000100135803,0.8387096774193549,0.8360000252723694,0.5232774674115456,0.8234999775886536,0.5418994413407822,0.8109999895095825,0.5735567970204841,0.6629999876022339,0.3027932960893855,0.6840000152587891,0.3754189944134078,0.6880000233650208,0.4134078212290503
32,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/32,spirals,3,25,,0.9965,0.029215553076937795,0.6907903142273426,0.872,0.4825,0.3185,0.9965,-0.6630273461341858,0.875,0.4865,0.3265,0.207,0.4695,0.543,0.618,0.4905,0.6815,0.7395,0.7995,0.487,0.672,0.7285,0.7775,0.41304347826086957,0.24281150159744408,0.21915285451197053,0.19579288025889968,0.6972477064220184,0.6221570066030815,0.6078431372549019,0.5897435897435898,0.768993839835729,0.7247023809523809,0.7103637611530542,0.7035369774919614,0.04981084489281211,0.020735155513666354,0.01312910284463895,0.010471204188481676,0.3366045142296369,0.28100470957613816,0.2456813819577735,0.20947630922693267,0.5828460038986355,0.5685975609756098,0.574585635359116,0.5685393258426966,0.961,0.708,0.724,0.4741966893865628,0.607,0.4216778025241277,0.9225000143051147,0.824,0.8884999752044678,0.836,0.859000027179718,0.832,0.7925000190734863,0.6689386562804285,0.7894999980926514,0.6893865628042843,0.7570000290870667,0.6650438169425511,0.6974999904632568,0.5723830734966593,0.7110000252723694,0.623608017817372,0.7089999914169312,0.6310319227913883,0.9895,0.9794999957084656,0.9210000038146973,0.8849999904632568,0.9225,0.6405,0.496,0.0735,0.2775,0.356,0.429,0.217,0.437,0.491,0.5605,0.1945,0.342,0.383,0.439,0.32653061224489793,0.14774774774774774,0.12640449438202248,0.11655011655011654,0.5368663594470046,0.448512585812357,0.4439918533604888,0.471900089206066,0.5449871465295629,0.4371345029239766,0.45430809399477806,0.4977220956719818,0.05774419859686994,0.05051903114186851,0.05046583850931677,0.04816112084063047,0.3103448275862069,0.29040852575488457,0.2779960707269155,0.2161547212741752,0.4941030415890751,0.5387537993920972,0.5348460291734197,0.5089126559714795,0.954,0.5548387096774193,0.734,0.3226703755215577,0.6165,0.2628968253968254,0.9384999871253967,0.8258064516129032,0.8945000171661377,0.832258064516129,0.8654999732971191,0.8387096774193549,0.809499979019165,0.5340751043115438,0.800000011920929,0.5924895688456189,0.7829999923706055,0.60778859527121,0.6489999890327454,0.3462301587301587,0.7074999809265137,0.46924603174603174,0.6894999742507935,0.49404761904761907
33,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/33,spirals,4,25,,0.9905,0.041507438756525517,1.0196766834706068,0.814,0.4925,0.375,0.9905,-0.9866843223571777,0.835,0.5035,0.393,0.066,0.1845,0.338,0.5185,0.0705,0.315,0.5205,0.6955,0.052,0.3045,0.5125,0.6735,0.3787878787878788,0.5230352303523035,0.4319526627218935,0.304725168756027,0.6453900709219859,0.680952380952381,0.659942363112392,0.6196980589503954,0.6346153846153846,0.6272577996715928,0.6731707317073171,0.6778025241276912,0.14989293361884368,0.08399754751686082,0.028700906344410877,0.014537902388369679,0.48520710059171596,0.4116788321167883,0.31908237747653806,0.21510673234811165,0.6054852320675106,0.5981308411214953,0.5374358974358975,0.4609494640122512,0.9555,0.7636363636363637,0.753,0.527693856998993,0.6355,0.40939044481054365,0.9169999957084656,0.8121212121212121,0.8790000081062317,0.7818181818181819,0.8654999732971191,0.7757575757575758,0.8029999732971191,0.6717019133937563,0.8025000095367432,0.6868076535750252,0.7864999771118164,0.7099697885196374,0.7059999704360962,0.5518945634266886,0.7329999804496765,0.6186161449752883,0.7250000238418579,0.6177924217462932,0.9965,0.9750000238418579,0.9235000014305115,0.8830000162124634,0.91,0.6985,0.547,0.0015,0.033,0.1375,0.2825,0.0,0.03,0.1525,0.3595,0.0005,0.0295,0.1105,0.278,0.6666666666666666,0.4393939393939394,0.4218181818181818,0.26902654867256637,,0.65,0.5868852459016394,0.5660639777468707,1.0,0.559322033898305,0.5113122171945701,0.5719424460431655,0.08913370055082624,0.07807652533609101,0.03710144927536232,0.01951219512195122,0.3015,0.2907216494845361,0.25014749262536873,0.15300546448087432,0.4527263631815908,0.44976816074188564,0.4457560427206296,0.407202216066482,0.9545,0.5722222222222222,0.773,0.2902155887230514,0.6555,0.24613686534216336,0.9319999814033508,0.7,0.8880000114440918,0.6555555555555556,0.8629999756813049,0.6333333333333333,0.7990000247955322,0.42786069651741293,0.7710000276565552,0.4129353233830846,0.7714999914169312,0.47429519071310117,0.6610000133514404,0.2891832229580574,0.7045000195503235,0.38962472406181015,0.7064999938011169,0.4304635761589404
34,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/34,spirals,5,25,,0.968,0.13129327865317464,1.4967136643826962,0.5915,0.274,0.182,0.968,-1.355318307876587,0.603,0.2695,0.1885,0.044,0.1735,0.3045,0.455,0.0305,0.2375,0.4305,0.5655,0.0265,0.2175,0.4335,0.5545,0.6704545454545454,0.7435158501440923,0.722495894909688,0.6131868131868132,0.7540983606557377,0.8315789473684211,0.8292682926829268,0.7816091954022989,0.6792452830188679,0.7931034482758621,0.8327566320645905,0.8440036068530208,0.3844142259414226,0.32425892316999394,0.2544931703810209,0.21651376146788992,0.7297576070139247,0.6990163934426229,0.655838454784899,0.663981588032221,0.8151001540832049,0.8166134185303514,0.795233892321271,0.7710437710437711,0.865,0.7241813602015114,0.672,0.5646817248459959,0.564,0.4818237831176833,0.8119999766349792,0.7229219143576826,0.7894999980926514,0.7405541561712846,0.7724999785423279,0.7229219143576826,0.7170000076293945,0.6516084873374401,0.7289999723434448,0.6796714579055442,0.7350000143051147,0.6995208761122519,0.609499990940094,0.5489833641404805,0.675000011920929,0.625385089340727,0.6779999732971191,0.6370918052988294,0.953,0.9039999842643738,0.8410000205039978,0.7914999723434448,0.7425,0.4475,0.295,0.0005,0.0205,0.092,0.2295,0.0005,0.0145,0.108,0.2485,0.0015,0.011,0.109,0.2225,0.0,0.5609756097560976,0.6793478260869565,0.47276688453159044,1.0,0.6896551724137931,0.7685185185185185,0.6800804828973843,0.6666666666666666,0.8181818181818182,0.8394495412844036,0.8134831460674158,0.2576288144072036,0.25114854517611024,0.21475770925110133,0.19338092147955874,0.5522761380690345,0.5504819888381532,0.5263452914798207,0.5103127079174984,0.7050575863795694,0.7037411526794742,0.6885521885521886,0.6739549839228296,0.8505,0.5398058252427185,0.651,0.43800904977375565,0.5455,0.38368794326241135,0.8205000162124634,0.5766990291262136,0.7985000014305115,0.6174757281553398,0.7749999761581421,0.6097087378640776,0.6850000023841858,0.502262443438914,0.7195000052452087,0.5800904977375566,0.7214999794960022,0.5737556561085972,0.5730000138282776,0.42836879432624114,0.6710000038146973,0.5695035460992908,0.6744999885559082,0.5851063829787234
35,/mathqi/mnissen/bm4tc/outputs/spirals/nat/legendre/d10r6/alpha_curve_0506/35,spirals,1,25,,0.8855,0.24671327602118254,1.3496386967599392,0.514,0.2515,0.2015,0.8855,-1.103761911392212,0.5205,0.2505,0.196,0.0775,0.2525,0.44,0.5065,0.1255,0.3705,0.593,0.6605,0.1135,0.364,0.5575,0.6175,0.7870967741935484,0.7386138613861386,0.5920454545454545,0.5389930898321816,0.8645418326693227,0.8825910931174089,0.8161888701517707,0.7842543527630583,0.7533039647577092,0.853021978021978,0.8322869955156951,0.8202429149797571,0.45365853658536587,0.3919732441471572,0.39107142857142857,0.41843971631205673,0.7329902801600915,0.6711675933280381,0.6523341523341524,0.6818851251840943,0.8104906937394247,0.7759433962264151,0.768361581920904,0.7777777777777778,0.764,0.5495307612095933,0.6505,0.5490326884589727,0.5735,0.4906716417910448,0.8034999966621399,0.670490093847758,0.7770000100135803,0.6892596454640251,0.7544999718666077,0.67570385818561,0.7129999995231628,0.6484322881921281,0.7204999923706055,0.6777851901267512,0.703000009059906,0.6684456304202802,0.6159999966621399,0.556592039800995,0.6514999866485596,0.6069651741293532,0.6554999947547913,0.625,0.8115,0.8615000247955322,0.8029999732971191,0.7889999747276306,0.728,0.5415,0.4105,0.0045,0.023,0.0905,0.2,0.003,0.0435,0.149,0.2595,0.0,0.0215,0.119,0.22,0.7777777777777778,0.6521739130434783,0.4088397790055249,0.23,0.8333333333333334,0.7816091954022989,0.674496644295302,0.5086705202312138,,0.813953488372093,0.8277310924369747,0.6477272727272727,0.26971371170266195,0.263050153531218,0.25838372732270476,0.2825,0.4573721163490471,0.4438055410350235,0.4206815511163337,0.44091829844699526,0.5895,0.5845682166581502,0.5573212258796821,0.573076923076923,0.7815,0.32169117647058826,0.7025,0.42420937840785167,0.639,0.40882103477523324,0.8245000243186951,0.5367647058823529,0.7925000190734863,0.5643382352941176,0.7754999995231628,0.5569852941176471,0.7559999823570251,0.5485278080697928,0.7350000143051147,0.5779716466739367,0.7210000157356262,0.5714285714285714,0.6470000147819519,0.457167090754877,0.6604999899864197,0.5106022052586938,0.6570000052452087,0.5301102629346904
